time,target,hit
1639423500,1788.9599999999998,1639447200.0
1639424100,1790.3799999999997,1639663500.0
1639427700,1785.5100000000004,1639436400.0
1639438500,1788.1400000000003,1639444500.0
1639439700,1779.6599999999999,1639488000.0
1639444500,1790.7800000000004,1639663800.0
1639446000,1788.7800000000004,1639447200.0
1639446600,1791.02,1639665600.0
1639451400,1780.13,1639488000.0
1639452900,1790.0200000000004,1639663500.0
1639454700,1788.8000000000002,1639660200.0
1639459200,1779.4899999999996,1639488300.0
1639464300,1788.5900000000004,1639660200.0
1639467300,1784.3999999999994,1639468200.0
1639485300,1789.5199999999998,1639660500.0
1639486200,1778.8599999999997,1639488600.0
1639488600,1760.1799999999994,1639594800.0
1639505700,1777.4200000000005,1639599600.0
1639509000,1767.11,1639551600.0
1639510800,1768.4900000000002,1639546200.0
1639511700,1768.6600000000003,1639545900.0
1639524900,1767.2499999999995,1639551600.0
1639529100,1776.5599999999997,1639599300.0
1639530300,1770.35,1639538400.0
1639531200,1775.99,1639599000.0
1639532700,1776.63,1639599300.0
1639538100,1769.56,1639540800.0
1639561800,1774.6599999999996,1639599000.0
1639563600,1764.5800000000002,1639578900.0
1639564800,1766.5200000000002,1639578600.0
1639567800,1773.7000000000003,1639598700.0
1639572000,1772.7200000000007,1639575000.0
1639576200,1766.0900000000004,1639578600.0
1639577100,1777.16,1639599300.0
1639579800,1773.23,1639598700.0
1639581900,1770.69,1639598400.0
1639582500,1760.2500000000002,1639594800.0
1639597500,1780.07,1639600500.0
1639657500,1774.46,1657029900.0
1639660200,1793.34,1639666500.0
1639681800,1794.2199999999993,1639682400.0
1639683000,1799.0599999999997,1639691100.0
1639684200,1799.38,1639691700.0
1639686300,1802.2599999999995,1639705800.0
1639689000,1802.7599999999998,1639706400.0
1639704000,1807.59,1639724700.0
1639740600,1813.7700000000002,1639747800.0
1639743000,1810.4199999999998,1639744500.0
1639744200,1812.7900000000002,1639747200.0
1639749000,1799.0099999999993,1639771500.0
1639749900,1812.7600000000002,1640618400.0
1639750800,1802.1000000000004,1639757400.0
1639752300,1802.92,1639757400.0
1639754400,1817.27,1640687700.0
1639755600,1798.0599999999997,1639773600.0
1639958100,1793.3699999999997,1640012100.0
1639961400,1803.4599999999994,1639979400.0
1639976100,1805.6799999999998,1640224500.0
1639984800,1798.8099999999995,1639985400.0
1639990800,1805.2800000000004,1640224200.0
1639992300,1794.34,1640012100.0
1640003100,1804.2199999999993,1640203500.0
1640003700,1799.67,1640091600.0
1640005500,1791.0800000000006,1640029200.0
1640027700,1789.2499999999998,1640030700.0
1640048700,1794.7599999999995,1640074200.0
1640051100,1794.6700000000003,1640074200.0
1640056200,1788.2600000000002,1640100900.0
1640059500,1795.7299999999998,1640074800.0
1640060100,1789.3200000000002,1640067900.0
1640061600,1791.7000000000007,1640061600.0
1640067300,1787.8999999999994,1640101200.0
1640070300,1793.9199999999996,1640073000.0
1640072700,1793.34,1640073000.0
1640090700,1791.5000000000005,1640098800.0
1640092800,1808.5400000000002,1640266200.0
1640094900,1800.0500000000004,1640196300.0
1640095500,1793.6800000000005,1640097000.0
1640098500,1783.2299999999998,1643367900.0
1640116800,1793.6799999999996,1640181300.0
1640136000,1784.59,1643367900.0
1640136600,1790.9999999999998,1640169300.0
1640140800,1784.9699999999996,1643367900.0
1640143200,1792.8000000000002,1640176800.0
1640144700,1787.58,1640149500.0
1640164800,1793.3500000000006,1640177700.0
1640166600,1784.7800000000004,1643367900.0
1640169300,1794.4300000000003,1640181900.0
1640184600,1785.88,1643367600.0
1640185200,1793.82,1640187600.0
1640225700,1822.38,1640956200.0
1640239800,1803.4900000000002,1640261700.0
1640241300,1809.51,1640266200.0
1640241900,1808.9499999999994,1640266200.0
1640242500,1803.3899999999999,1640261700.0
1640243100,1800.73,1640270100.0
1640244300,1811.6899999999998,1640568600.0
1640252400,1805.2899999999997,1640255100.0
1640254200,1809.7899999999997,1640266200.0
1640255100,1804.9499999999998,1640255400.0
1640260500,1804.6000000000004,1640261400.0
1640261400,1803.1999999999998,1640262600.0
1640268300,1802.56,1640270100.0
1640271900,1811.8100000000002,1640618400.0
1640275200,1809.5199999999998,1640283900.0
1640281500,1803.3799999999997,1640611800.0
1640282700,1815.82,1640675400.0
1640291400,1804.3899999999994,1640598000.0
1640292300,1809.66,1640337300.0
1640333400,1813.3000000000002,1640619600.0
1640339100,1804.4199999999996,1640598000.0
1640342100,1808.59,1640548800.0
1640548800,1807.99,1640560200.0
1640559600,1809.89,1640567400.0
1640567400,1814.6800000000005,1640673600.0
1640582400,1806.2600000000002,1640594400.0
1640609100,1808.7699999999995,1640613000.0
1640611200,1803.54,1640611800.0
1640612400,1814.9799999999998,1640673600.0
1640629500,1800.7099999999998,1640772900.0
1640631300,1802.3400000000001,1640765400.0
1640640000,1817.44,1640687700.0
1640655900,1805.29,1640717700.0
1640668200,1812.2899999999997,1640670000.0
1640700900,1798.3399999999997,1640773800.0
1640736300,1801.7500000000007,1640766600.0
1640743500,1808.4199999999996,1640875200.0
1640744400,1809.9,1640880600.0
1640745600,1808.7299999999996,1640880600.0
1640750700,1804.2900000000002,1640761200.0
1640757000,1812.7800000000002,1640882100.0
1640760900,1804.1499999999996,1640761200.0
1640790300,1812.8600000000004,1640882100.0
1640814000,1802.0599999999995,1640825400.0
1640820000,1807.9399999999996,1640874900.0
1640821200,1807.2399999999998,1640874900.0
1640822100,1799.9199999999996,1640839800.0
1640823600,1801.7600000000004,1640825400.0
1640825100,1800.0199999999995,1640839800.0
1640855400,1808.3400000000006,1640875200.0
1640856900,1804.2600000000007,1640868900.0
1640870100,1797.0000000000007,1641457500.0
1640871000,1791.9600000000003,1641473700.0
1640872200,1810.5600000000002,1640880900.0
1640915700,1807.5999999999997,1641216900.0
1640917800,1817.5800000000004,1640919300.0
1640918700,1821.1899999999998,1640956200.0
1640931300,1825.1999999999998,1640957400.0
1640935800,1815.07,1640938200.0
1640936400,1814.7600000000002,1641215400.0
1640937900,1812.22,1641216300.0
1640939700,1813.6600000000003,1641215400.0
1640940300,1821.4200000000003,1640956200.0
1640943600,1814.1199999999997,1641215400.0
1640948700,1825.9399999999998,1640957400.0
1640949900,1817.9000000000003,1641215100.0
1640952000,1824.48,1640957100.0
1640972700,1823.46,1641187500.0
1640973600,1822.16,1641193800.0
1640974200,1830.3700000000001,1641164400.0
1640974800,1828.0899999999995,1640976600.0
1641169500,1831.7399999999998,1642604700.0
1641175200,1816.0599999999993,1641215400.0
1641201600,1830.1599999999994,1642604400.0
1641203100,1828.82,1641394200.0
1641213300,1825.1099999999994,1641390000.0
1641214800,1818.0900000000001,1641215100.0
1641238200,1799.7000000000003,1641298800.0
1641239700,1806.5200000000002,1641258000.0
1641240900,1805.3099999999995,1641258000.0
1641260700,1807.5400000000004,1641292200.0
1641269700,1798.5699999999997,1641457500.0
1641270900,1799.97,1641298800.0
