start,end,high_risk,low_risk,high_reward,low_reward,direction
1733281200,1733282340.0,2646.0,2645.21,2648.37,2646.0,Long
1733282820,1733283120.0,2644.21,2643.37,2643.37,2640.8499999999995,Short
1733283720,1733284020.0,2645.3,2645.09,2645.9300000000003,2645.3,Long
1733284200,1733285100.0,2645.66,2645.34,2645.34,2644.380000000001,Short
1733285220,1733285250.0,2645.62,2644.12,2650.12,2645.62,Long
1733285400,1733286840.0,2645.24,2645.0,2645.959999999999,2645.24,Long
1733286960,1733287140.0,2645.79,2645.59,2645.59,2644.9900000000007,Short
1733287320,1733292660.0,2645.99,2645.59,2647.1899999999987,2645.99,Long
1733293140,1733293680.0,2648.45,2647.97,2647.97,2646.5299999999997,Short
1733293740,1733294460.0,2648.72,2648.49,2649.41,2648.72,Long
1733294640,1733294670.0,2649.66,2649.43,2649.43,2648.74,Short
1733294760,1733295120.0,2649.56,2649.22,2650.5800000000004,2649.56,Long
1733295240,1733295780.0,2650.35,2650.07,2650.07,2649.230000000001,Short
1733295840,1733296020.0,2648.4,2648.02,2649.5400000000004,2648.4,Long
1733296440,1733301960.0,2648.1,2647.31,2647.31,2644.94,Short
1733302080,1733302380.0,2641.21,2639.5,2646.34,2641.21,Long
1733302860,1733302890.0,2642.2,2640.46,2647.419999999999,2642.2,Long
1733303160,1733303190.0,2639.8,2638.79,2638.79,2635.7599999999993,Short
1733303280,1733304960.0,2640.71,2639.62,2643.9800000000005,2640.71,Long
1733305080,1733305200.0,2641.26,2641.1,2641.1,2640.619999999999,Short
1733305380,1733305920.0,2642.51,2641.71,2641.71,2639.3099999999995,Short
1733306580,1733306820.0,2641.14,2639.3,2639.3,2633.780000000001,Short
1733306880,1733307000.0,2641.27,2640.86,2642.4999999999995,2641.27,Long
1733308080,1733308260.0,2641.67,2640.5,2645.1800000000003,2641.67,Long
1733308380,1733312940.0,2642.03,2641.71,2642.9900000000007,2642.03,Long
1733313000,1733313360.0,2644.74,2644.52,2644.52,2643.8600000000006,Short
1733313420,1733314020.0,2645.58,2644.61,2648.4899999999993,2645.58,Long
1733314200,1733314320.0,2645.42,2645.03,2646.5899999999997,2645.42,Long
1733314740,1733318520.0,2644.3,2643.77,2643.77,2642.1799999999994,Short
1733318640,1733318700.0,2643.14,2641.3,2648.659999999999,2643.14,Long
1733318820,1733319240.0,2644.21,2643.35,2646.7900000000004,2644.21,Long
1733319540,1733321940.0,2646.96,2643.21,2658.21,2646.96,Long
1733322120,1733323980.0,2647.66,2645.5,2654.1399999999994,2647.66,Long
1733324040,1733324070.0,2651.24,2650.63,2650.63,2648.800000000001,Short
1733324580,1733325240.0,2650.64,2649.54,2653.9399999999996,2650.64,Long
1733325660,1733325780.0,2652.08,2650.31,2650.31,2645.0,Short
1733326140,1733328900.0,2653.98,2653.19,2656.35,2653.98,Long
1733328960,1733329680.0,2654.24,2654.11,2654.11,2653.720000000001,Short
1733329860,1733333160.0,2654.81,2653.21,2653.21,2648.4100000000003,Short
1733333400,1733333640.0,2651.75,2650.86,2650.86,2648.1900000000005,Short
1733333760,1733335500.0,2650.91,2650.37,2652.5299999999997,2650.91,Long
1733335800,1733335830.0,2652.0,2651.75,2652.75,2652.0,Long
1733335980,1733336220.0,2651.87,2651.01,2651.01,2648.430000000001,Short
1733336400,1733337300.0,2651.48,2650.75,2653.67,2651.48,Long
1733337480,1733338020.0,2650.55,2649.95,2649.95,2648.1499999999987,Short
1733338200,1733338440.0,2651.99,2651.73,2652.769999999999,2651.99,Long
1733338500,1733339340.0,2651.48,2650.73,2650.73,2648.48,Short
1733339700,1733341020.0,2652.94,2652.18,2655.2200000000007,2652.94,Long
1733341080,1733341110.0,2652.38,2651.96,2651.96,2650.7,Short
1733341800,1733342340.0,2650.99,2650.7,2651.8599999999997,2650.99,Long
1733342700,1733346180.0,2651.3,2651.23,2651.23,2651.0199999999995,Short
1733346240,1733347500.0,2649.82,2649.72,2650.1200000000013,2649.82,Long
1733347740,1733347770.0,2649.71,2648.88,2648.88,2646.3900000000003,Short
1733348220,1733348340.0,2649.18,2649.18,2649.18,2649.18,Long
1733348580,1733354100.0,2649.59,2649.59,2649.59,2649.59,Long
1733354340,1733357040.0,2649.4,2648.3,2652.7,2649.4,Long
1733357640,1733361060.0,2649.15,2648.71,2648.71,2647.39,Short
1733361120,1733361150.0,2648.84,2648.84,2648.84,2648.84,Long
1733361240,1733362260.0,2650.03,2648.75,2653.870000000001,2650.03,Long
1733362500,1733362740.0,2649.41,2649.11,2650.309999999999,2649.41,Long
1733363160,1733366040.0,2648.08,2647.06,2647.06,2644.0,Short
1733366280,1733367000.0,2648.26,2647.34,2651.0200000000004,2648.26,Long
1733367480,1733367660.0,2647.02,2645.8,2650.6799999999994,2647.02,Long
1733367960,1733368080.0,2646.61,2645.33,2645.33,2641.4899999999993,Short
1733369100,1733370000.0,2647.78,2647.28,2647.28,2645.78,Short
1733370180,1733372700.0,2647.66,2647.07,2649.429999999999,2647.66,Long
1733372880,1733373120.0,2647.57,2647.42,2648.0200000000004,2647.57,Long
1733373240,1733373300.0,2647.94,2646.4,2646.4,2641.78,Short
1733373480,1733375700.0,2647.46,2647.42,2647.42,2647.3,Short
1733376180,1733379720.0,2649.06,2649.06,2649.06,2649.06,Long
1733379900,1733383980.0,2650.14,2649.78,2649.78,2648.700000000001,Short
1733384160,1733384190.0,2649.5,2647.37,2647.37,2640.9799999999996,Short
1733384340,1733385960.0,2650.1,2648.94,2653.5799999999995,2650.1,Long
1733386020,1733391480.0,2649.36,2648.47,2648.47,2645.799999999999,Short
1733391660,1733391690.0,2645.19,2644.26,2644.26,2641.4700000000007,Short
1733391780,1733392440.0,2645.35,2645.21,2645.7699999999995,2645.35,Long
1733392740,1733392770.0,2645.36,2644.98,2646.5000000000005,2645.36,Long
1733392980,1733397600.0,2645.87,2645.19,2647.9099999999994,2645.87,Long
1733397900,1733397960.0,2649.16,2649.04,2649.04,2648.6800000000003,Short
1733398080,1733398260.0,2649.57,2648.53,2652.69,2649.57,Long
1733398380,1733398560.0,2650.85,2648.89,2648.89,2643.0099999999998,Short
1733398860,1733401200.0,2649.45,2648.3,2652.8999999999987,2649.45,Long
1733401680,1733401710.0,2649.94,2649.18,2649.18,2646.899999999999,Short
1733401800,1733403300.0,2649.68,2649.4,2649.4,2648.560000000001,Short
1733403480,1733404980.0,2652.52,2651.5,2655.58,2652.52,Long
1733405580,1733408040.0,2649.63,2649.57,2649.57,2649.3900000000003,Short
1733408400,1733409000.0,2647.04,2646.71,2646.71,2645.7200000000003,Short
1733409240,1733409420.0,2647.36,2646.42,2650.1800000000003,2647.36,Long
1733409900,1733413920.0,2647.07,2645.7,2645.7,2641.589999999999,Short
1733414340,1733416800.0,2641.13,2639.31,2646.5900000000006,2641.13,Long
1733417340,1733421720.0,2637.46,2636.82,2636.82,2634.9000000000005,Short
1733421780,1733421810.0,2628.58,2628.13,2629.9299999999994,2628.58,Long
1733421960,1733422140.0,2627.69,2627.3,2627.3,2626.1300000000006,Short
1733422560,1733422680.0,2626.95,2625.94,2629.979999999999,2626.95,Long
1733423040,1733423400.0,2625.65,2624.96,2624.96,2622.89,Short
1733423460,1733423940.0,2625.27,2624.46,2627.7,2625.27,Long
1733424240,1733424480.0,2628.94,2628.4,2630.56,2628.94,Long
1733425140,1733428500.0,2628.99,2628.74,2629.74,2628.99,Long
1733428680,1733428710.0,2630.52,2629.99,2632.1100000000006,2630.52,Long
1733428860,1733429460.0,2630.27,2629.94,2631.2599999999998,2630.27,Long
1733429880,1733430180.0,2629.1,2628.96,2628.96,2628.5400000000004,Short
1733430360,1733431500.0,2629.36,2629.06,2629.06,2628.1599999999994,Short
1733431680,1733431800.0,2630.83,2630.25,2632.5699999999997,2630.83,Long
1733431980,1733432160.0,2630.71,2630.17,2630.17,2628.55,Short
1733432280,1733435460.0,2631.33,2630.0,2635.3199999999997,2631.33,Long
1733435520,1733435550.0,2632.21,2632.06,2632.06,2631.6099999999997,Short
1733435880,1733439720.0,2631.78,2631.61,2631.61,2631.1,Short
1733440020,1733440050.0,2631.76,2631.0,2634.040000000001,2631.76,Long
1733440320,1733440440.0,2631.71,2630.4,2635.64,2631.71,Long
1733440500,1733440530.0,2631.95,2631.43,2631.43,2629.87,Short
1733440680,1733443560.0,2632.69,2632.69,2632.69,2632.69,Long
1733443800,1733450340.0,2632.2,2632.02,2632.02,2631.4800000000005,Short
1733450460,1733451540.0,2618.61,2617.38,2622.3,2618.61,Long
1733451660,1733451720.0,2619.6,2619.18,2619.18,2617.9199999999996,Short
1733451840,1733452020.0,2620.35,2619.4,2619.4,2616.5500000000006,Short
1733452260,1733452380.0,2622.35,2620.21,2620.21,2613.7900000000004,Short
1733452560,1733460360.0,2622.83,2621.71,2626.1899999999996,2622.83,Long
1733460660,1733460720.0,2642.16,2642.15,2642.189999999999,2642.16,Long
1733460960,1733460990.0,2642.66,2642.18,2644.1,2642.66,Long
1733461260,1733461800.0,2641.94,2641.91,2641.91,2641.8199999999993,Short
1733462100,1733462130.0,2642.22,2641.0,2641.0,2637.3400000000006,Short
1733462280,1733462520.0,2642.29,2642.22,2642.22,2642.0099999999993,Short
1733462760,1733462790.0,2642.17,2642.05,2642.05,2641.6900000000005,Short
1733462880,1733462910.0,2642.08,2642.04,2642.2,2642.08,Long
1733463060,1733466480.0,2642.05,2641.71,2641.71,2640.6899999999996,Short
1733466720,1733467320.0,2641.54,2638.74,2649.9400000000005,2641.54,Long
1733467500,1733468520.0,2638.56,2637.41,2642.01,2638.56,Long
1733468700,1733468760.0,2639.23,2637.35,2644.8700000000003,2639.23,Long
1733469300,1733471400.0,2638.35,2637.6,2637.6,2635.35,Short
1733471520,1733471550.0,2638.0,2637.35,2637.35,2635.3999999999996,Short
1733471700,1733477460.0,2638.96,2638.37,2640.7300000000005,2638.96,Long
1733477640,1733477820.0,2641.28,2640.64,2640.64,2638.719999999999,Short
1733477940,1733478120.0,2641.79,2639.82,2639.82,2633.9100000000008,Short
1733478420,1733483880.0,2642.73,2641.78,2641.78,2638.9300000000007,Short
1733483940,1733486520.0,2636.87,2636.7,2637.38,2636.87,Long
1733486880,1733487060.0,2636.73,2636.61,2636.61,2636.2500000000005,Short
1733488080,1733488110.0,2639.29,2639.05,2639.05,2638.330000000001,Short
1733488260,1733490000.0,2639.83,2638.7,2643.2200000000003,2639.83,Long
1733490180,1733492160.0,2638.23,2636.02,2636.02,2629.39,Short
1733492280,1733492520.0,2639.58,2636.43,2649.03,2639.58,Long
1733492580,1733493660.0,2640.31,2639.24,2639.24,2636.0299999999993,Short
1733493780,1733493810.0,2637.73,2635.21,2645.29,2637.73,Long
1733493960,1733496900.0,2635.4,2634.63,2634.63,2632.32,Short
1733497200,1733500080.0,2635.57,2633.65,2641.3300000000004,2635.57,Long
1733500380,1733500920.0,2635.53,2634.39,2634.39,2630.969999999999,Short
1733500980,1733501160.0,2637.99,2637.35,2639.9099999999994,2637.99,Long
1733501280,1733501340.0,2636.82,2636.55,2636.55,2635.7400000000002,Short
1733501700,1733501940.0,2637.13,2636.93,2636.93,2636.329999999999,Short
1733502000,1733504520.0,2638.4,2637.12,2642.2400000000007,2638.4,Long
1733504700,1733504820.0,2636.71,2635.61,2635.61,2632.3100000000004,Short
1733505300,1733505420.0,2639.37,2638.86,2640.899999999999,2639.37,Long
1733505600,1733508900.0,2639.19,2637.77,2637.77,2633.5099999999998,Short
1733509560,1733511540.0,2638.63,2637.4,2642.32,2638.63,Long
1733511840,1733515320.0,2637.16,2636.1,2636.1,2632.92,Short
1733515440,1733515860.0,2635.39,2634.03,2639.469999999999,2635.39,Long
1733516040,1733516100.0,2634.48,2634.25,2634.25,2633.56,Short
1733516340,1733517720.0,2635.42,2634.94,2636.86,2635.42,Long
1733518380,1733521680.0,2634.1,2633.28,2633.28,2630.820000000001,Short
1733521800,1733522100.0,2632.93,2632.7,2633.62,2632.93,Long
1733698860,1733701800.0,2632.14,2632.14,2632.14,2632.14,Long
1733702160,1733706480.0,2637.75,2636.6,2636.6,2633.1499999999996,Short
1733706540,1733710140.0,2636.91,2634.91,2642.91,2636.91,Long
1733710260,1733711340.0,2647.1,2645.77,2645.77,2641.78,Short
1733711520,1733711760.0,2648.31,2646.49,2653.7700000000004,2648.31,Long
1733711880,1733711910.0,2646.39,2644.97,2650.65,2646.39,Long
1733712060,1733715000.0,2644.39,2643.41,2643.41,2640.47,Short
1733715180,1733715240.0,2643.14,2641.6,2647.7599999999998,2643.14,Long
1733715660,1733721060.0,2642.47,2641.1,2641.1,2636.9900000000002,Short
1733721300,1733721330.0,2637.75,2637.39,2638.8300000000004,2637.75,Long
1733721480,1733732520.0,2637.63,2637.33,2638.5300000000007,2637.63,Long
1733732940,1733733120.0,2648.76,2648.0,2651.040000000001,2648.76,Long
1733733420,1733733480.0,2646.67,2646.39,2646.39,2645.5499999999993,Short
1733733720,1733734320.0,2648.27,2647.51,2647.51,2645.230000000001,Short
1733734440,1733734860.0,2649.8,2648.88,2648.88,2646.12,Short
1733734920,1733740620.0,2649.79,2648.41,2653.9300000000003,2649.79,Long
1733740680,1733740860.0,2655.89,2655.13,2655.13,2652.850000000001,Short
1733741580,1733741610.0,2656.54,2656.38,2657.0199999999995,2656.54,Long
1733741940,1733742240.0,2657.69,2656.9,2660.06,2657.69,Long
1733742360,1733742660.0,2657.75,2657.05,2659.8499999999995,2657.75,Long
1733743560,1733743800.0,2659.61,2658.2,2663.840000000001,2659.61,Long
1733743860,1733743890.0,2657.28,2655.47,2655.47,2650.0399999999986,Short
1733744160,1733744580.0,2657.28,2656.64,2659.200000000001,2657.28,Long
1733745660,1733745690.0,2656.81,2654.79,2654.79,2648.73,Short
1733746260,1733746680.0,2656.69,2655.77,2655.77,2653.0099999999998,Short
1733746860,1733746890.0,2656.55,2656.09,2657.9300000000003,2656.55,Long
1733746980,1733747580.0,2655.77,2655.41,2655.41,2654.3299999999995,Short
1733747820,1733747880.0,2656.42,2655.4,2655.4,2652.34,Short
1733748060,1733748180.0,2656.18,2655.92,2655.92,2655.140000000001,Short
1733748300,1733748960.0,2655.76,2655.36,2655.36,2654.16,Short
1733749080,1733749200.0,2655.8,2655.04,2655.04,2652.7599999999993,Short
1733749380,1733749560.0,2656.76,2655.75,2659.790000000001,2656.76,Long
1733749980,1733750010.0,2656.7,2656.36,2657.719999999999,2656.7,Long
1733750280,1733750520.0,2657.28,2655.2,2663.5200000000013,2657.28,Long
1733750880,1733750910.0,2656.41,2655.01,2660.6099999999988,2656.41,Long
1733751000,1733758200.0,2656.79,2656.11,2658.8299999999995,2656.79,Long
1733758440,1733758470.0,2671.18,2670.13,2670.13,2666.980000000001,Short
1733758800,1733758830.0,2671.62,2670.4,2675.2799999999993,2671.62,Long
1733759400,1733762580.0,2668.93,2668.79,2668.79,2668.3700000000003,Short
1733762700,1733762730.0,2669.01,2668.25,2671.290000000001,2669.01,Long
1733762820,1733762880.0,2669.24,2667.51,2674.4299999999985,2669.24,Long
1733763000,1733765100.0,2668.6,2667.64,2667.64,2664.7599999999998,Short
1733765520,1733770320.0,2667.37,2667.28,2667.28,2667.010000000001,Short
1733770440,1733770470.0,2664.38,2663.97,2663.97,2662.739999999999,Short
1733770620,1733770920.0,2663.48,2663.38,2663.38,2663.0800000000004,Short
1733771160,1733771190.0,2663.03,2661.7,2667.0200000000013,2663.03,Long
1733771280,1733778060.0,2662.8,2662.4,2662.4,2661.2,Short
1733778180,1733778480.0,2658.66,2657.95,2657.95,2655.8199999999997,Short
1733779200,1733780880.0,2659.38,2659.04,2660.4000000000005,2659.38,Long
1733781300,1733787600.0,2660.84,2659.14,2665.940000000001,2660.84,Long
1733787660,1733787720.0,2660.13,2658.9,2658.9,2655.21,Short
1733787900,1733788620.0,2660.92,2658.6,2667.8800000000006,2660.92,Long
1733788680,1733788710.0,2660.67,2660.08,2660.08,2658.3099999999995,Short
1733788800,1733790540.0,2660.58,2660.15,2660.15,2658.8600000000006,Short
1733790900,1733791620.0,2660.46,2660.12,2660.12,2659.0999999999995,Short
1733791920,1733794800.0,2661.18,2660.95,2661.87,2661.18,Long
1733794920,1733795160.0,2662.25,2660.84,2666.4799999999996,2662.25,Long
1733795340,1733795760.0,2663.03,2662.89,2662.89,2662.469999999999,Short
1733795940,1733795970.0,2667.57,2663.47,2663.47,2651.1699999999987,Short
1733796420,1733799300.0,2669.93,2667.21,2678.0899999999992,2669.93,Long
1733800020,1733802120.0,2668.08,2667.52,2667.52,2665.84,Short
1733802420,1733802840.0,2671.06,2669.77,2674.93,2671.06,Long
1733802960,1733806320.0,2667.86,2667.56,2668.7600000000007,2667.86,Long
1733806440,1733809260.0,2670.43,2670.28,2670.28,2669.8300000000013,Short
1733809380,1733809440.0,2670.39,2669.34,2673.539999999999,2670.39,Long
1733809980,1733812080.0,2669.99,2668.89,2668.89,2665.59,Short
1733812260,1733813400.0,2669.61,2668.75,2668.75,2666.1699999999996,Short
1733813580,1733814900.0,2669.35,2668.38,2672.2599999999993,2669.35,Long
1733814960,1733815200.0,2669.43,2667.87,2667.87,2663.19,Short
1733815380,1733816400.0,2670.23,2669.6,2672.1200000000003,2670.23,Long
1733816700,1733820840.0,2668.27,2667.74,2667.74,2666.149999999999,Short
1733821200,1733821380.0,2662.86,2662.38,2662.38,2660.94,Short
1733821980,1733822820.0,2665.5,2664.92,2667.24,2665.5,Long
1733823000,1733823120.0,2663.89,2663.41,2663.41,2661.97,Short
1733823300,1733824560.0,2664.64,2664.09,2666.289999999999,2664.64,Long
1733824920,1733824950.0,2665.32,2664.26,2664.26,2661.0800000000004,Short
1733825100,1733829960.0,2666.14,2665.05,2669.409999999999,2666.14,Long
1733830020,1733831700.0,2670.88,2670.08,2670.08,2667.6799999999994,Short
1733832120,1733835420.0,2674.32,2672.99,2678.3100000000013,2674.32,Long
1733835540,1733835840.0,2677.28,2677.08,2677.08,2676.479999999999,Short
1733836260,1733837040.0,2676.21,2675.32,2675.32,2672.6500000000005,Short
1733837340,1733838300.0,2674.54,2674.18,2674.18,2673.0999999999995,Short
1733838360,1733838390.0,2677.65,2676.81,2680.1700000000005,2677.65,Long
1733838780,1733844060.0,2679.01,2678.25,2681.290000000001,2679.01,Long
1733844180,1733844300.0,2688.01,2686.37,2686.37,2681.449999999999,Short
1733844360,1733844390.0,2687.18,2687.03,2687.6299999999987,2687.18,Long
1733844900,1733846580.0,2687.42,2686.16,2686.16,2682.379999999999,Short
1733846700,1733846820.0,2688.94,2686.02,2686.02,2677.2599999999998,Short
1733847060,1733847420.0,2690.5,2689.8,2692.5999999999995,2690.5,Long
1733848200,1733855520.0,2688.16,2687.22,2690.98,2688.16,Long
1733855640,1733858340.0,2692.81,2692.61,2692.61,2692.0100000000007,Short
1733858520,1733858760.0,2694.09,2692.2,2699.760000000001,2694.09,Long
1733858820,1733858850.0,2694.08,2692.9,2692.9,2689.3600000000006,Short
1733859000,1733860440.0,2692.35,2692.32,2692.32,2692.230000000001,Short
1733860620,1733860650.0,2692.2,2691.76,2693.5199999999986,2692.2,Long
1733861820,1733862660.0,2691.78,2691.55,2691.55,2690.86,Short
1733862720,1733864100.0,2691.53,2691.19,2692.5500000000006,2691.53,Long
1733864580,1733866560.0,2691.47,2691.47,2691.47,2691.47,Long
1733866860,1733875320.0,2693.43,2691.9,2698.019999999999,2693.43,Long
1733875380,1733875410.0,2695.22,2694.69,2694.69,2693.100000000001,Short
1733875500,1733875680.0,2694.77,2693.4,2698.8799999999997,2694.77,Long
1733875800,1733875860.0,2694.59,2692.3,2692.3,2685.4300000000003,Short
1733876160,1733876190.0,2694.72,2694.35,2694.35,2693.2400000000002,Short
1733876280,1733881200.0,2694.94,2694.38,2696.62,2694.94,Long
1733881500,1733881530.0,2701.01,2700.87,2700.87,2700.449999999999,Short
1733881980,1733882580.0,2700.82,2699.77,2703.9700000000007,2700.82,Long
1733883180,1733883720.0,2700.28,2699.61,2699.61,2697.6,Short
1733884380,1733885040.0,2703.36,2702.78,2705.1,2703.36,Long
1733885400,1733885580.0,2699.73,2698.94,2698.94,2696.57,Short
1733885700,1733885730.0,2700.68,2698.3,2707.819999999999,2700.68,Long
1733885820,1733886000.0,2700.48,2698.7,2698.7,2693.359999999999,Short
1733886240,1733895840.0,2700.04,2699.76,2699.76,2698.920000000001,Short
1733896020,1733900880.0,2685.03,2682.93,2691.3300000000013,2685.03,Long
1733901060,1733904720.0,2694.19,2689.44,2689.44,2675.19,Short
1733904900,1733907360.0,2692.31,2691.49,2694.7700000000004,2692.31,Long
1733907480,1733909460.0,2691.21,2690.58,2690.58,2688.6899999999996,Short
1733909760,1733909790.0,2693.9,2691.36,2701.52,2693.9,Long
1733909880,1733913600.0,2692.51,2692.35,2692.990000000001,2692.51,Long
1733914080,1733914380.0,2693.67,2693.55,2693.55,2693.1900000000005,Short
1733914500,1733914530.0,2694.99,2694.32,2696.9999999999986,2694.99,Long
1733914620,1733916300.0,2695.03,2694.93,2694.93,2694.6299999999987,Short
1733916420,1733917500.0,2696.12,2694.2,2701.88,2696.12,Long
1733917680,1733917710.0,2695.28,2694.49,2694.49,2692.1199999999985,Short
1733917920,1733918760.0,2695.49,2694.04,2699.8399999999992,2695.49,Long
1733918820,1733918850.0,2695.75,2694.86,2694.86,2692.1900000000005,Short
1733919120,1733919180.0,2695.97,2694.24,2694.24,2689.0499999999997,Short
1733919420,1733919540.0,2696.78,2696.32,2698.1600000000003,2696.78,Long
1733919600,1733919660.0,2696.83,2696.66,2696.66,2696.1499999999996,Short
1733919720,1733919960.0,2696.51,2695.85,2698.490000000001,2696.51,Long
1733920200,1733920440.0,2695.35,2695.11,2695.11,2694.390000000001,Short
1733920620,1733920920.0,2695.66,2695.16,2697.16,2695.66,Long
1733921040,1733921640.0,2696.1,2695.65,2695.65,2694.3000000000006,Short
1733922120,1733923320.0,2697.3,2695.41,2702.970000000001,2697.3,Long
1733923440,1733923740.0,2694.29,2693.21,2693.21,2689.9700000000003,Short
1733924040,1733927160.0,2698.6,2695.91,2706.67,2698.6,Long
1733928120,1733928480.0,2701.5,2700.64,2704.0800000000004,2701.5,Long
1733928720,1733934840.0,2703.58,2701.37,2710.21,2703.58,Long
1733934960,1733934990.0,2717.19,2712.96,2712.96,2700.27,Short
1733935140,1733935170.0,2714.28,2712.61,2719.2900000000004,2714.28,Long
1733935260,1733935440.0,2714.0,2713.31,2713.31,2711.24,Short
1733935560,1733935680.0,2714.31,2713.89,2713.89,2712.6299999999997,Short
1733935860,1733939580.0,2713.76,2713.44,2714.7200000000007,2713.76,Long
1733939760,1733940120.0,2718.07,2717.49,2717.49,2715.7499999999986,Short
1733940360,1733942460.0,2719.26,2719.06,2719.860000000001,2719.26,Long
1733942580,1733945580.0,2717.5,2717.1,2717.1,2715.8999999999996,Short
1733945700,1733948640.0,2717.53,2716.43,2720.8300000000013,2717.53,Long
1733948700,1733948730.0,2719.42,2718.84,2718.84,2717.1000000000004,Short
1733949000,1733949840.0,2718.85,2718.44,2718.44,2717.2100000000005,Short
1733950200,1733950320.0,2718.72,2717.0,2723.879999999999,2718.72,Long
1733950500,1733953440.0,2718.14,2716.8,2716.8,2712.780000000001,Short
1733953500,1733954160.0,2717.5,2717.26,2718.2199999999993,2717.5,Long
1733954220,1733954250.0,2717.75,2717.16,2717.16,2715.3899999999994,Short
1733958120,1733958900.0,2717.47,2714.5,2714.5,2705.5900000000006,Short
1733959320,1733959920.0,2717.46,2716.56,2716.56,2713.8599999999997,Short
1733960220,1733965620.0,2717.91,2717.2,2720.04,2717.91,Long
1733966040,1733969940.0,2718.82,2717.97,2717.97,2715.4199999999987,Short
1733970060,1733970360.0,2707.88,2707.56,2707.56,2706.5999999999995,Short
1733970660,1733972280.0,2707.82,2707.67,2707.67,2707.22,Short
1733972520,1733973240.0,2705.97,2704.5,2704.5,2700.0900000000006,Short
1733973480,1733973720.0,2707.13,2706.08,2706.08,2702.9299999999994,Short
1733973840,1733980740.0,2707.22,2706.71,2708.749999999999,2707.22,Long
1733980800,1733980920.0,2714.13,2713.85,2713.85,2713.0099999999993,Short
1733981160,1733983140.0,2713.32,2711.4,2719.0800000000004,2713.32,Long
1733983200,1733983800.0,2713.48,2712.78,2712.78,2710.6800000000007,Short
1733983920,1733985240.0,2712.76,2712.3,2712.3,2710.92,Short
1733985600,1733985660.0,2714.2,2713.4,2713.4,2711.000000000001,Short
1733986020,1733989560.0,2715.28,2714.85,2716.570000000001,2715.28,Long
1733989920,1733992320.0,2716.83,2715.9,2715.9,2713.1100000000006,Short
1733992620,1733992860.0,2717.82,2717.27,2719.4700000000007,2717.82,Long
1733992920,1733993040.0,2716.92,2716.14,2716.14,2713.7999999999993,Short
1733993520,1733993760.0,2716.32,2715.73,2715.73,2713.9599999999996,Short
1733993820,1733994360.0,2717.09,2716.58,2718.620000000001,2717.09,Long
1733994420,1733995140.0,2716.83,2716.11,2716.11,2713.9500000000007,Short
1733995260,1733995290.0,2717.64,2715.11,2715.11,2707.520000000001,Short
1733995560,1733995860.0,2716.66,2714.31,2714.31,2707.26,Short
1733996340,1733997360.0,2716.96,2715.94,2715.94,2712.88,Short
1733997660,1734000240.0,2714.59,2713.98,2713.98,2712.1499999999996,Short
1734000480,1734001080.0,2713.68,2713.21,2713.21,2711.8000000000006,Short
1734001260,1734003780.0,2711.56,2710.16,2710.16,2705.9599999999996,Short
1734004080,1734004200.0,2712.42,2710.58,2710.58,2705.0599999999995,Short
1734004560,1734006060.0,2711.15,2710.24,2713.880000000001,2711.15,Long
1734006180,1734006210.0,2710.99,2710.33,2710.33,2708.3500000000004,Short
1734007080,1734016860.0,2710.99,2710.51,2710.51,2709.0700000000015,Short
1734016920,1734017520.0,2684.26,2682.36,2689.9600000000005,2684.26,Long
1734017820,1734019440.0,2682.87,2681.56,2681.56,2677.63,Short
1734019620,1734019650.0,2682.62,2681.14,2681.14,2676.7,Short
1734020640,1734021060.0,2680.73,2679.65,2679.65,2676.4100000000003,Short
1734021120,1734022260.0,2679.52,2678.87,2681.4700000000003,2679.52,Long
1734022440,1734022560.0,2681.9,2681.7,2681.7,2681.099999999999,Short
1734022620,1734025860.0,2682.84,2681.47,2686.950000000001,2682.84,Long
1734026040,1734026820.0,2684.46,2683.97,2685.9300000000007,2684.46,Long
1734026880,1734026910.0,2685.22,2684.75,2684.75,2683.3400000000006,Short
1734027180,1734027540.0,2684.39,2683.22,2687.9,2684.39,Long
1734027840,1734027900.0,2683.89,2683.29,2683.29,2681.4900000000002,Short
1734027960,1734028440.0,2684.4,2683.18,2688.060000000001,2684.4,Long
1734028560,1734028620.0,2685.91,2684.42,2684.42,2679.9500000000007,Short
1734028680,1734028710.0,2684.92,2684.63,2685.79,2684.92,Long
1734028860,1734028890.0,2684.99,2683.99,2683.99,2680.99,Short
1734029040,1734029160.0,2685.05,2684.25,2687.4500000000007,2685.05,Long
1734029340,1734029520.0,2686.19,2685.43,2685.43,2683.149999999999,Short
1734029760,1734029820.0,2685.17,2684.89,2684.89,2684.0499999999993,Short
1734030660,1734030960.0,2685.51,2684.6,2688.240000000001,2685.51,Long
1734031140,1734031200.0,2685.89,2684.8,2689.159999999999,2685.89,Long
1734032040,1734032940.0,2684.6,2683.95,2683.95,2681.9999999999995,Short
1734033060,1734038400.0,2684.48,2683.61,2683.61,2681.0000000000005,Short
1734038760,1734038790.0,2682.31,2682.24,2682.24,2682.0299999999993,Short
1734038880,1734039600.0,2682.46,2682.36,2682.36,2682.0600000000004,Short
1734040140,1734040620.0,2680.96,2680.1,2683.5400000000004,2680.96,Long
1734040680,1734044640.0,2680.5,2679.61,2679.61,2676.9400000000005,Short
1734044700,1734044730.0,2679.96,2679.76,2680.5599999999995,2679.96,Long
